,date,price,area,pps,address
8141,7/11/2020,570000,"1,120",509,"6963 California Ave SW #202, Seattle, WA 98136"
8142,7/11/2020,790000,"1,342",589,"1170 Alki Ave SW #303, Seattle, WA 98116"
8143,7/11/2020,1900000,"3,280",579,"466 Smith St, Seattle, WA 98109"
8144,7/11/2020,570000,"1,115",511,"2612 NW 58th St #4, Seattle, WA 98107"
8145,7/11/2020,543151,"1,757",309,"9842 11th Ave SW, Seattle, WA 98106"
8146,7/11/2020,1180000,"3,283",359,"2843 NW 69 St, Seattle, WA 98117"
8147,7/11/2020,699995,"1,438",487,"3216 15th Ave W, Seattle, WA 98119"
8148,7/10/2020,824950,"1,323",624,"1640 20th Ave, Seattle, WA 98122"
8149,7/10/2020,540000,"1,056",511,"424 N 85th St #201, Seattle, WA 98103"
8150,7/10/2020,768000,"1,600",480,"1613 Palm Ave SW, Seattle, WA 98116"
8151,7/10/2020,745000,"2,300",324,"8306 39th Ave SW, Seattle, WA 98136"
8152,7/10/2020,3400000,"4,523",752,"603 W Kinnear Pl, Seattle, WA 98119"
8153,7/10/2020,395000,931,424,"1311 12th Ave S #A403, Seattle, WA 98144"
8154,7/10/2020,1875000,"3,006",624,"3803 Meridian Ave N, Seattle, WA 98103"
8155,7/10/2020,429750,"1,081",398,"2326 49th Ave SW, Seattle, WA 98116"
8156,7/10/2020,2175000,"4,300",506,"8730 25th Ave NW, Seattle, WA 98117"
8157,7/10/2020,630000,"1,600",394,"8350 28th Ave NW, Seattle, WA 98117"
8158,7/10/2020,405000,705,574,"2016 Broadway E #B, Seattle, WA 98102"
8159,7/10/2020,912500,"1,561",585,"210 26th Ave E #A, Seattle, WA 98112"
8160,7/10/2020,520000,673,773,"1601 N 45th St #206, Seattle, WA 98103"
8161,7/10/2020,575000,"1,580",364,"6501 29th Ave SW, Seattle, WA 98126"
8162,7/10/2020,769880,"1,568",491,"8540 22nd Pl NE #H33, Seattle, WA 98115"
8163,7/10/2020,629000,"1,075",585,"1500 S Walker St, Seattle, WA 98144"
8164,7/10/2020,860000,"2,528",340,"616 NW 62nd St, Seattle, WA 98107"
8165,7/9/2020,910000,"1,560",583,"9145 20th Ave NE, Seattle, WA 98115"
8166,7/9/2020,875000,"3,040",288,"9802 62nd Ave S, Seattle, WA 98118"
8167,7/9/2020,545000,909,600,"3661 Albion Pl N #4, Seattle, WA 98103"
8168,7/9/2020,2400000,"3,850",623,"2200 3rd Ave W, Seattle, WA 98119"
8169,7/9/2020,385000,618,623,"525 16th Ave E #202, Seattle, WA 98112"
8170,7/9/2020,825000,"1,619",510,"526 1st Ave S #514, Seattle, WA 98104"
8171,7/9/2020,749000,"1,491",502,"3900 2nd Ave NE #205, Seattle, WA 98105"
8172,7/9/2020,735000,"1,285",572,"5816 Roosevelt Way NE #A, Seattle, WA 98105"
8173,7/9/2020,920000,"2,280",404,"3200 NW 68th St, Seattle, WA 98117"
8174,7/9/2020,729950,"1,911",382,"2611 SW Nevada St #A, Seattle, WA 98126"
8175,7/9/2020,850000,"1,910",445,"607 W Raye St, Seattle, WA 98119"
8176,7/9/2020,827000,"1,488",556,"5105 54th Ave S, Seattle, WA 98118"
8177,7/9/2020,470000,904,520,"4118 SW College St #102, Seattle, WA 98116"
8178,7/9/2020,1375000,"3,390",406,"5801 NE 57th St, Seattle, WA 98105"
8179,7/9/2020,445000,"1,400",318,"10417 56th Ave S, Seattle, WA 98178"
8180,7/9/2020,1375000,"2,922",471,"7503 32nd Ave NE, Seattle, WA 98115"
8181,7/9/2020,850000,"1,638",519,"983 N 45th St, Seattle, WA 98103"
8182,7/9/2020,725000,"1,850",392,"902 N 96th St, Seattle, WA 98103"
8183,7/9/2020,550000,879,626,"2414 1st Ave #704, Seattle, WA 98121"
8184,7/9/2020,983000,"2,119",464,"2400 Aurora Ave N #208, Seattle, WA 98109"
8185,7/9/2020,855500,"2,400",356,"8327 24th Ave NW, Seattle, WA 98117"
8186,7/9/2020,249950,509,491,"4831 Fauntleroy Way SW #101, Seattle, WA 98116"
8187,7/9/2020,755000,"2,270",333,"131 NE 125th St, Seattle, WA 98125"
8188,7/9/2020,910000,"1,665",547,"5201 Phinney Ave N #C, Seattle, WA 98103"
8189,7/9/2020,649000,"1,204",539,"1723 S Forest St, Seattle, WA 98144"
8190,7/9/2020,2075000,"3,654",568,"7351 33rd Ave NE, Seattle, WA 98115"
8191,7/9/2020,1680000,"3,530",476,"2316 Boyer Ave E, Seattle, WA 98112"
8192,7/9/2020,599000,"1,018",588,"6408 14th Ave NW #B, Seattle, WA 98107"
8193,7/8/2020,680000,"1,570",433,"3753 SW 100th St, Seattle, WA 98146"
8194,7/8/2020,760000,"2,160",352,"6017 19th Ave S, Seattle, WA 98108"
8195,7/8/2020,609950,"1,041",586,"102 25th Ave, Seattle, WA 98122"
8196,7/8/2020,850000,"2,160",394,"7714 41st Ave SW, Seattle, WA 98136"
8197,7/8/2020,810000,"1,573",515,"2425 33rd Ave W #106, Seattle, WA 98199"
8198,7/8/2020,1389000,"2,890",481,"2424 2nd Ave W, Seattle, WA 98119"
8199,7/8/2020,1300000,"2,540",512,"309 NE 90th St, Seattle, WA 98115"
8200,7/8/2020,279000,614,454,"5832 NE 75th St #E106, Seattle, WA 98115"
8201,7/8/2020,615000,"1,110",554,"526 1st Ave S #308, Seattle, WA 98104"
8202,7/8/2020,450000,"1,160",388,"12017 68th Ave S, Seattle, WA 98178"
8203,7/8/2020,545000,878,621,"3901 Fremont Ave N #202, Seattle, WA 98103"
8204,7/8/2020,1010000,"2,380",424,"7209 2nd Ave NW, Seattle, WA 98117"
8205,7/8/2020,1233000,"2,100",587,"7714 Bagley Ave N, Seattle, WA 98103"
8206,7/8/2020,510000,980,520,"5511 35th Ave S, Seattle, WA 98118"
8207,7/8/2020,567000,"1,770",320,"10544 Midvale Ave N #B, Seattle, WA 98133"
8208,7/8/2020,1480000,"2,410",614,"2210 N 42nd St, Seattle, WA 98103"
8209,7/8/2020,775000,"1,824",425,"4151 California Ave SW #B, Seattle, WA 98116"
8210,7/8/2020,740000,"1,320",561,"222 NE 50th St, Seattle, WA 98105"
8211,7/8/2020,475000,"1,586",299,"9721 10th Pl SW, Seattle, WA 98106"
8212,7/8/2020,555000,"1,420",391,"6327 42nd Ave SW, Seattle, WA 98136"
8213,7/8/2020,485000,919,528,"2145 Dexter Ave N #201, Seattle, WA 98109"
8214,7/8/2020,1274888,"3,535",361,"7206 S Taft St, Seattle, WA 98178"
8215,7/8/2020,832000,"1,834",454,"8613 23rd Ave NE #B, Seattle, WA 98115"
8216,7/8/2020,960000,"3,743",256,"4919 30th Ave S, Seattle, WA 98108"
8217,7/8/2020,335000,950,353,"1006 S Donovan St, Seattle, WA 98108"
8218,7/8/2020,885000,"2,624",337,"9046 12th Ave NW, Seattle, WA 98117"
8219,7/7/2020,675000,"1,232",548,"10710 Greenwood Ave N, Seattle, WA 98133"
8220,7/7/2020,699000,"1,204",581,"1727 S Forest St, Seattle, WA 98144"
8221,7/7/2020,760000,"1,413",538,"2905 18th Ave S, Seattle, WA 98144"
8222,7/7/2020,510000,640,797,"11550 39th Ave NE, Seattle, WA 98125"
8223,7/7/2020,750000,"2,930",256,"6741 15th Ave SW, Seattle, WA 98106"
8224,7/7/2020,545000,"1,188",459,"922 28th Ave S #C, Seattle, WA 98144"
8225,7/7/2020,840000,"1,010",832,"2607 Western Ave #707, Seattle, WA 98121"
8226,7/7/2020,798000,"2,150",371,"13714 3rd Ave NW, Seattle, WA 98177"
8227,7/7/2020,488000,722,676,"413 NE 70th St #427, Seattle, WA 98115"
8228,7/7/2020,665000,"2,280",292,"5155 S Morgan St, Seattle, WA 98118"
8229,7/7/2020,995000,"1,660",599,"543 N 78th St, Seattle, WA 98103"
8230,7/7/2020,1310000,"2,067",634,"706 W Howe St, Seattle, WA 98119"
8231,7/7/2020,1541000,"2,480",621,"612 N 64th St, Seattle, WA 98103"
8232,7/7/2020,1235750,"2,290",540,"12013 12th Ave NW, Seattle, WA 98177"
8233,7/7/2020,758000,"2,460",308,"11403 80th Pl S, Seattle, WA 98178"
8234,7/7/2020,619500,"1,290",480,"9041 Mary Ave NW #C, Seattle, WA 98117"
8235,7/7/2020,607500,"1,700",357,"2012 15th Ave S #A, Seattle, WA 98144"
8236,7/7/2020,550730,"1,757",313,"9834 11th Ave SW, Seattle, WA 98106"
8237,7/7/2020,610000,"1,080",565,"3717 Beach Dr SW #101, Seattle, WA 98116"
8238,7/6/2020,659000,"1,669",395,"10158 Holman Rd NW, Seattle, WA 98177"
8239,7/6/2020,925000,"1,614",573,"3843 59th Ave SW, Seattle, WA 98116"
8240,7/6/2020,799950,"1,286",622,"16 Etruria St #B, Seattle, WA 98119"
8241,7/6/2020,1150000,"1,880",612,"411 34th Ave, Seattle, WA 98122"
8242,7/6/2020,802250,"2,270",353,"5037 35th Ave SW, Seattle, WA 98126"
8243,7/6/2020,565000,"1,060",533,"5621 30th Ave SW, Seattle, WA 98126"
8244,7/6/2020,1150000,"1,186",970,"1321 Seneca St #1906, Seattle, WA 98101"
8245,7/6/2020,775000,"1,700",456,"3214 49th Ave SW, Seattle, WA 98116"
8246,7/6/2020,1740000,"2,330",747,"1819 36th Ave W, Seattle, WA 98199"
8247,7/6/2020,284900,688,414,"12034 15th Ave NE #307, Seattle, WA 98125"
8248,7/6/2020,732575,"2,410",304,"757 S Henderson St, Seattle, WA 98108"
8249,7/6/2020,845000,"1,408",600,"3824 Evanston Ave N #6, Seattle, WA 98103"
8250,7/6/2020,660000,"2,080",317,"4409 S Webster St, Seattle, WA 98118"
8251,7/6/2020,805500,"2,040",395,"1917 33rd Ave S, Seattle, WA 98144"
8252,7/6/2020,424000,526,806,"530 Broadway E #611, Seattle, WA 98102"
8253,7/6/2020,2535000,"4,460",568,"2632 39th Ave W, Seattle, WA 98199"
8254,7/6/2020,2595000,"3,040",854,"1217 Willard Ave W, Seattle, WA 98119"
8255,7/6/2020,635000,"1,050",605,"7548 31st Ave SW, Seattle, WA 98126"
8256,7/6/2020,1230000,"2,480",496,"1406 NW 75th St, Seattle, WA 98117"
8257,7/6/2020,925000,"2,350",394,"6208 32nd Ave NW, Seattle, WA 98107"
8258,7/6/2020,256000,"1,070",239,"12034 68th Ave S, Seattle, WA 98178"
8259,7/6/2020,445000,885,503,"2633 Franklin Ave E #102, Seattle, WA 98102"
8260,7/6/2020,1465000,"2,870",510,"1821 9th Ave W, Seattle, WA 98119"
8261,7/6/2020,830000,"1,880",441,"411 N 141st St, Seattle, WA 98133"
8262,7/6/2020,1120000,"4,226",265,"4951 13th Ave S, Seattle, WA 98108"
8263,7/6/2020,645000,"1,780",362,"5120 S Findlay St, Seattle, WA 98118"
8264,7/6/2020,810000,"1,537",527,"6312 32nd Ave NW #B, Seattle, WA 98107"
8265,7/6/2020,457000,507,901,"1415 2nd Ave #703, Seattle, WA 98101"
8266,7/6/2020,393000,680,578,"308 E Republican St #110, Seattle, WA 98102"
8267,7/6/2020,499000,"1,420",351,"2655 SW Sylvan Heights Dr, Seattle, WA 98106"
8268,7/6/2020,535000,"1,680",318,"7730 18th Ave SW, Seattle, WA 98106"
8269,7/5/2020,650000,"1,500",433,"1143 N 85th St #A, Seattle, WA 98103"
8270,7/5/2020,775000,"1,620",478,"13738 2nd Ave NW, Seattle, WA 98177"
8271,7/5/2020,850000,"2,073",410,"8017 24th Ave NW, Seattle, WA 98117"
8272,7/5/2020,2300000,"3,240",710,"3827 49th Ave NE, Seattle, WA 98105"
8273,7/4/2020,1169950,"1,983",590,"731 16th Ave #C, Seattle, WA 98122"
8274,7/4/2020,750000,"1,556",482,"3216 15th Ave W #C, Seattle, WA 98119"
8275,7/4/2020,720000,"1,572",458,"10003 62nd Ave S, Seattle, WA 98178"
8276,7/4/2020,1265000,"6,000",211,"5646 46th Ave SW, Seattle, WA 98136"
8277,7/4/2020,649950,"1,420",458,"4369 S Bennett St, Seattle, WA 98118"
8278,7/4/2020,672000,"1,100",611,"1766 NW 59th St #B, Seattle, WA 98107"
8279,7/4/2020,503000,"1,181",426,"1143 N 93rd St #A, Seattle, WA 98103"
8280,7/4/2020,1050000,"2,910",361,"7000 Linden Ave N, Seattle, WA 98103"
8281,7/4/2020,1028175,"2,252",457,"1226 N 48th St, Seattle, WA 98103"
8282,7/4/2020,565950,"1,900",298,"715 SW 108th St, Seattle, WA 98146"
8283,7/4/2020,775000,"3,840",202,"6730 S 133rd St, Seattle, WA 98178"
8284,7/4/2020,605000,"1,543",392,"2624 4th Ave N #106, Seattle, WA 98109"
8285,7/3/2020,755000,"2,489",303,"8544 S 116th, Seattle, WA 98178"
8286,7/3/2020,715000,"1,317",543,"3019 62nd Ave SW #A, Seattle, WA 98116"
8287,7/3/2020,475000,"1,090",436,"10422 57th Ave S, Seattle, WA 98178"
8288,7/3/2020,952500,"1,760",541,"713 22nd Ave, Seattle, WA 98122"
8289,7/3/2020,395000,"1,580",250,"850 Rose St, Seattle, WA 98108"
8290,7/3/2020,730000,969,753,"2607 Western Ave #807, Seattle, WA 98121"
8291,7/3/2020,1626207,"2,890",563,"11207 Marine View Dr SW, Seattle, WA 98146"
8292,7/3/2020,1795000,"3,051",588,"833 NW 61st St, Seattle, WA 98107"
8293,7/3/2020,1292000,"2,955",437,"3206 S Washington St, Seattle, WA 98144"
8294,7/3/2020,665000,"1,915",347,"3008 SW Holly St, Seattle, WA 98126"
8295,7/3/2020,945000,"2,457",385,"1728 NE 104th St, Seattle, WA 98125"
8296,7/3/2020,545000,934,584,"2607 Western Ave #409, Seattle, WA 98121"
8297,7/3/2020,625000,"1,440",434,"7317 31st Ave SW, Seattle, WA 98126"
8298,7/3/2020,960000,"2,370",405,"512 N 76th St, Seattle, WA 98103"
8299,7/3/2020,719000,"1,430",503,"3012 NW 85th St #C, Seattle, WA 98117"
8300,7/3/2020,1355000,"2,025",669,"4628 Dayton Ave N, Seattle, WA 98103"
8301,7/3/2020,609950,"1,041",586,"102 25th Ave #B, Seattle, WA 98122"
8302,7/3/2020,1005000,"1,485",677,"100 W Highland Dr #210, Seattle, WA 98119"
8303,7/3/2020,1530000,"3,350",457,"5728 17th Ave NE, Seattle, WA 98105"
8304,7/3/2020,790000,"2,140",369,"3926 SW Ida St, Seattle, WA 98136"
8305,7/3/2020,345000,865,399,"3318 30th Ave SW #A203, Seattle, WA 98126"
8306,7/3/2020,599000,"1,055",568,"2108 E James St #B, Seattle, WA 98122"
8307,7/3/2020,480000,833,576,"1433 NW 60th St #1, Seattle, WA 98107"
8308,7/3/2020,570000,"1,121",508,"1545 NW 57th St #521, Seattle, WA 98107"
8309,7/3/2020,919000,"3,340",275,"2420 E Union St, Seattle, WA 98122"
8310,7/3/2020,585000,"1,660",352,"5207 5th Ave NE, Seattle, WA 98105"
8311,7/2/2020,415000,913,455,"6000 17th Ave SW #2, Seattle, WA 98106"
8312,7/2/2020,845000,"1,506",561,"2029 NW 63rd, Seattle, WA 98107"
8313,7/2/2020,550000,"1,570",350,"6531 42nd Ave SW #B, Seattle, WA 98136"
8314,7/2/2020,789000,"2,200",359,"4827 S Othello St, Seattle, WA 98118"
8315,7/2/2020,310000,515,602,"4407 SW Alaska St #308, Seattle, WA 98116"
8316,7/2/2020,340000,842,404,"300 N 130th St #4206, Seattle, WA 98133"
8317,7/2/2020,750000,"1,510",497,"11018 Marine View Dr SW, Seattle, WA 98146"
8318,7/2/2020,920000,"2,120",434,"3309 W Thurman St, Seattle, WA 98199"
8319,7/2/2020,520000,"1,690",308,"9638 57th Ave S, Seattle, WA 98118"
8320,7/2/2020,1710000,"3,374",507,"4339 NE 43 St, Seattle, WA 98105"
8321,7/2/2020,602000,"1,765",341,"7053 16 Ave SW, Seattle, WA 98106"
8322,7/2/2020,980000,"2,480",395,"1928 35th Ave W, Seattle, WA 98119"
8323,7/2/2020,1010000,"1,804",560,"4328 S Bennett St, Seattle, WA 98118"
8324,7/2/2020,858000,"1,450",592,"5725 38th Ave NE, Seattle, WA 98105"
8325,7/2/2020,1010100,"2,320",435,"3010 25th Ave W, Seattle, WA 98199"
8326,7/2/2020,926000,"1,680",551,"3104 14th Ave S, Seattle, WA 98144"
8327,7/2/2020,735000,"1,300",565,"2131 N 88th St, Seattle, WA 98103"
8328,7/2/2020,618000,"2,960",209,"8626 S 134th St, Seattle, WA 98178"
8329,7/2/2020,1190000,"2,360",504,"10556 1st Ave NW, Seattle, WA 98177"
8330,7/2/2020,1120000,"1,780",629,"1616 2nd Ave N, Seattle, WA 98109"
8331,7/2/2020,740000,"1,113",665,"1101 Seneca St #1601, Seattle, WA 98101"
8332,7/2/2020,868000,"2,220",391,"4710 48th Ave S, Seattle, WA 98118"
8333,7/2/2020,1225000,"2,330",526,"3040 NW 59th St, Seattle, WA 98107"
8334,7/2/2020,643000,"1,200",536,"4333 9th Ave NE, Seattle, WA 98105"
8335,7/2/2020,1105000,"2,315",477,"6218 26th Ave NE, Seattle, WA 98115"
8336,7/2/2020,1378000,"3,130",440,"2545 NE 91st St, Seattle, WA 98115"
8337,7/2/2020,465000,850,547,"9240 Interlake Ave N #D, Seattle, WA 98103"
8338,7/2/2020,742000,"1,730",429,"3711 S Angeline St #C, Seattle, WA 98118"
8339,7/2/2020,945000,"2,197",430,"5203 2nd Ave NW, Seattle, WA 98107"
8340,7/2/2020,2150000,"3,870",556,"1805 28th Ave W, Seattle, WA 98199"
8341,7/2/2020,366990,625,587,"2244 13th Ave W #310, Seattle, WA 98119"
8342,7/2/2020,879750,"1,570",560,"911 NW 51st St, Seattle, WA 98107"
8343,7/2/2020,1154481,"2,089",553,"7049 9th Ave NW, Seattle, WA 98117"
8344,7/2/2020,645000,"1,520",424,"6049 Fauntleroy Way SW, Seattle, WA 98136"
8345,7/2/2020,330000,909,363,"750 N 143rd St #214, Seattle, WA 98133"
8346,7/2/2020,590000,"1,500",393,"12307 10th Pl NE #A, Seattle, WA 98125"
8347,7/2/2020,377000,"1,010",373,"12059 69th Ave S, Seattle, WA 98178"
8348,7/2/2020,567900,650,874,"3270 Belvidere Ave SW, Seattle, WA 98126"
8349,7/2/2020,730000,"1,097",665,"2607 Western Ave #1207, Seattle, WA 98121"
8350,7/2/2020,528290,720,734,"1818 E Denny Way #101, Seattle, WA 98122"
8351,7/2/2020,618000,"1,470",420,"1929 42nd Ave SW, Seattle, WA 98116"
8352,7/2/2020,675000,"1,103",612,"443 NE 73rd St, Seattle, WA 98115"
8353,7/2/2020,415000,591,702,"2201 3rd Ave #1003, Seattle, WA 98121"
8354,7/2/2020,755950,"1,398",541,"449 NE 73rd St, Seattle, WA 98115"
8355,7/2/2020,512500,"1,232",416,"1001 W Howe St #M2, Seattle, WA 98119"
8356,7/2/2020,559990,"1,233",454,"12524 15th Ave NE #B, Seattle, WA 98125"
8357,7/2/2020,6400000,"12,280",521,"1000 14th Ave E, Seattle, WA 98112"
8358,7/1/2020,779950,"2,394",326,"5128 S Creston St, Seattle, WA 98178"
8359,7/1/2020,820000,"1,550",529,"1736 28th Ave S, Seattle, WA 98144"
8360,7/1/2020,625000,"1,210",517,"328 NW 79th St, Seattle, WA 98117"
8361,7/1/2020,1055000,"2,240",471,"7541 Seward Park Ave S, Seattle, WA 98118"
8362,7/1/2020,1017500,"2,280",446,"6835 38th Ave NE, Seattle, WA 98115"
8363,7/1/2020,1112000,"1,790",621,"3522 Beach Dr SW, Seattle, WA 98116"
8364,7/1/2020,710500,"1,380",515,"6553 5th Ave NE #A, Seattle, WA 98115"
8365,7/1/2020,475000,770,617,"2727 Franklin Ave E #201, Seattle, WA 98102"
8366,7/1/2020,665000,"2,310",288,"11421 37th Ave SW, Seattle, WA 98146"
8367,7/1/2020,1220000,"2,160",565,"6518 1st Ave NW, Seattle, WA 98117"
8368,7/1/2020,1050000,"2,320",453,"2820 31st Ave W, Seattle, WA 98199"
8369,7/1/2020,701000,990,708,"1732 32nd Ave, Seattle, WA 98122"
8370,7/1/2020,596000,"1,260",473,"4221 S Willow St, Seattle, WA 98118"
8371,7/1/2020,633100,"1,570",403,"11533 12th Ave NE, Seattle, WA 98125"
8372,7/1/2020,1130000,"2,390",473,"3004 NE 94th St, Seattle, WA 98115"
8373,7/1/2020,731000,"1,290",567,"2821 NW 56th St #C, Seattle, WA 98107"
8374,7/1/2020,520000,821,633,"1751 NW 58th St #5, Seattle, WA 98107"
8375,7/1/2020,1500000,"3,500",429,"6550 48th Ave NE, Seattle, WA 98115"
8376,7/1/2020,744000,"1,490",499,"319 NW 55th St #B, Seattle, WA 98107"
8377,7/1/2020,1360000,"2,367",575,"315 W Galer #102, Seattle, WA 98119"
8378,7/1/2020,835000,"3,430",243,"10708 Country Club Ln S, Seattle, WA 98168"
8379,7/1/2020,678033,"1,800",377,"11515 32nd Ave NE, Seattle, WA 98125"
8380,7/1/2020,940000,"2,199",427,"7038 Jones Ave NW, Seattle, WA 98117"
8381,7/1/2020,920000,"1,580",582,"6518 28th Ave NW, Seattle, WA 98117"
8382,7/1/2020,555000,"1,918",289,"11206 21st Ave SW, Seattle, WA 98146"
8383,7/1/2020,252000,333,757,"3028 Western Ave #108, Seattle, WA 98121"
8384,7/1/2020,715000,"1,106",646,"7 Highland Dr #303, Seattle, WA 98109"
8385,7/1/2020,1325600,"5,798",229,"3601 NE 123rd St, Seattle, WA 98125"
8386,7/1/2020,1075000,"2,060",522,"3710 Densmore Ave N, Seattle, WA 98103"
8387,7/1/2020,803000,"1,670",481,"5910 44th Ave SW, Seattle, WA 98136"
8388,7/1/2020,590000,"1,010",584,"4114 38th Ave S, Seattle, WA 98118"
8389,7/1/2020,615000,"2,000",308,"11726 Beacon Ave S, Seattle, WA 98178"
8390,7/1/2020,689950,869,794,"4434 Greenwood Ave N, Seattle, WA 98103"
8391,7/1/2020,642500,"1,310",490,"4213 SW Holly St, Seattle, WA 98136"
8392,6/30/2020,495000,"1,148",431,"10726 Stone Ave N #A, Seattle, WA 98133"
8393,6/30/2020,675000,"1,431",472,"10700 Greenwood Ave N, Seattle, WA 98133"
8394,6/30/2020,807000,"1,320",611,"8019 12th Ave NE, Seattle, WA 98115"
8395,6/30/2020,799500,"3,230",248,"10070 65th Ave S, Seattle, WA 98178"
8396,6/30/2020,450000,818,550,"400 Melrose Ave E #403, Seattle, WA 98102"
8397,6/30/2020,2280000,"3,820",597,"2821 E Ward St, Seattle, WA 98112"
8398,6/30/2020,1440000,"2,711",531,"11023 23rd Ave NE, Seattle, WA 98125"
8399,6/30/2020,685000,"1,270",539,"3047 NE 97th St, Seattle, WA 98115"
8400,6/30/2020,805000,"1,270",634,"4716 Interlake Ave N, Seattle, WA 98103"
8401,6/30/2020,680000,"2,090",325,"6022 48th Ave SW, Seattle, WA 98136"
8402,6/30/2020,650000,"1,710",380,"1308 S College St, Seattle, WA 98144"
8403,6/30/2020,825000,"1,954",422,"2112 14th Ave S, Seattle, WA 98144"
8404,6/30/2020,799999,"2,100",381,"2011 S Nye Pl, Seattle, WA 98144"
8405,6/30/2020,538000,780,690,"416 16th Ave S, Seattle, WA 98144"
8406,6/30/2020,1325000,"2,050",646,"1750 NE 62nd St, Seattle, WA 98115"
8407,6/30/2020,460000,990,465,"9234 39th Ave S, Seattle, WA 98118"
8408,6/30/2020,2175000,"3,789",574,"1224 E Newton St, Seattle, WA 98102"
8409,6/30/2020,1760000,"3,230",545,"1231 20th Ave E, Seattle, WA 98112"
8410,6/30/2020,1090000,"2,020",540,"3015 W Tilden St, Seattle, WA 98199"
8411,6/30/2020,690000,820,841,"326 N 45th St, Seattle, WA 98103"
8412,6/30/2020,725000,"1,238",586,"2031 S Washington St, Seattle, WA 98144"
8413,6/30/2020,690000,"1,810",381,"6030 S Redwing St, Seattle, WA 98118"
8414,6/30/2020,624000,"1,050",594,"2157 N 92nd St, Seattle, WA 98103"
8415,6/30/2020,590000,838,704,"6318 5th Ave NE #H, Seattle, WA 98115"
8416,6/30/2020,810000,"1,537",527,"3412 22nd Ave W, Seattle, WA 98199"
8417,6/30/2020,797000,"1,720",463,"10021 Wallingford Ave N, Seattle, WA 98133"
8418,6/30/2020,703000,"1,292",544,"1542 NW 58th St #B, Seattle, WA 98107"
8419,6/30/2020,652000,"2,150",303,"9626 54th Ave S, Seattle, WA 98118"
8420,6/30/2020,1015000,"2,360",430,"6619 58th Ave NE, Seattle, WA 98115"
8421,6/30/2020,1321000,"2,300",574,"3220 Arapahoe Pl W, Seattle, WA 98199"
8422,6/30/2020,760500,"1,300",585,"741 87th St, Seattle, WA 98103"
8423,6/30/2020,515000,"1,890",272,"10706 Whitman Ave N #A, Seattle, WA 98133"
8424,6/30/2020,875000,"1,756",498,"7311 33rd Ave NE, Seattle, WA 98115"
8425,6/30/2020,655000,990,662,"3013 22nd Ave W, Seattle, WA 98199"
8426,6/30/2020,1570000,"2,710",579,"2132 9th Ave W, Seattle, WA 98119"
8427,6/30/2020,839000,"1,027",817,"2040 Waverly Pl N #204, Seattle, WA 98109"
8428,6/30/2020,1276000,"3,344",382,"610 Aloha St #501, Seattle, WA 98109"
8429,6/30/2020,550000,"1,430",385,"8625 20th Ave SW, Seattle, WA 98106"
8430,6/30/2020,460000,"1,306",352,"2960 SW Raymond St #201, Seattle, WA 98126"
8431,6/30/2020,609950,"1,163",524,"6239 8th Ave NW, Seattle, WA 98107"
8432,6/30/2020,239000,507,471,"4725 15th Ave NE #37, Seattle, WA 98105"
8433,6/29/2020,805000,"1,272",633,"2339 42nd Ave E #1, Seattle, WA 98112"
8434,6/29/2020,425000,977,435,"5101 NE 55th St #203, Seattle, WA 98105"
8435,6/29/2020,775000,"1,440",538,"10514 9th Ave NW, Seattle, WA 98177"
8436,6/29/2020,1280000,"2,790",459,"930 N 87th St, Seattle, WA 98103"
8437,6/29/2020,1010000,"2,140",472,"8314 19th Ave NW, Seattle, WA 98117"
8438,6/29/2020,599940,"2,220",270,"6311 17th Ave SW, Seattle, WA 98106"
8439,6/29/2020,1287000,"2,490",517,"5030 51st Ave SW, Seattle, WA 98136"
8440,6/29/2020,275000,739,372,"4725 15th Ave NE #22, Seattle, WA 98105"
8441,6/29/2020,912700,"1,870",488,"1731 NE 92nd St, Seattle, WA 98115"
8442,6/29/2020,1107000,"3,780",293,"13546 Sherman Rd NW, Seattle, WA 98177"
8443,6/29/2020,585000,800,731,"7720 20th Ave NW, Seattle, WA 98117"
8444,6/29/2020,1450000,"2,460",589,"2521 E Miller St, Seattle, WA 98112"
