County,WeekStartDate,ProbableCases,ConfirmedCases,7-Day Count,7-Day Average,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,14-Day Count,14-Day Case Rate,dtm_updated
Wahkiakum County,6/14/2020,0,1,1,0.14,0,0,1,0,0,0,0,2,47.51,2021/06/01 13:58:42
Wahkiakum County,6/21/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,23.75,2021/06/01 13:58:42
Wahkiakum County,8/16/2020,0,1,1,0.14,0,0,0,0,1,0,0,1,23.75,2021/06/01 13:58:42
Wahkiakum County,10/4/2020,0,1,1,0.14,0,0,0,1,0,0,0,3,71.26,2021/06/01 13:58:42
Wahkiakum County,10/11/2020,0,2,2,0.29,0,0,0,2,0,0,0,2,47.51,2021/06/01 13:58:42
Wahkiakum County,10/25/2020,0,1,1,0.14,0,0,0,1,0,0,0,1,23.75,2021/06/01 13:58:42
Wahkiakum County,11/8/2020,0,4,4,0.57,0,1,0,3,0,0,0,11,261.28,2021/06/01 13:58:42
Wahkiakum County,11/15/2020,0,7,7,1,0,2,1,3,1,0,0,18,427.55,2021/06/01 13:58:42
Wahkiakum County,11/22/2020,0,11,11,1.57,2,3,0,5,1,0,0,19,451.31,2021/06/01 13:58:42
Wahkiakum County,11/29/2020,0,8,8,1.14,1,1,2,4,0,0,0,10,237.53,2021/06/01 13:58:42
Wahkiakum County,12/6/2020,0,2,2,0.29,1,1,0,0,0,0,0,5,118.76,2021/06/01 13:58:42
Wahkiakum County,12/13/2020,0,3,3,0.43,2,0,1,0,0,0,0,5,118.76,2021/06/01 13:58:42
Wahkiakum County,12/20/2020,0,2,2,0.29,1,0,1,0,0,0,0,5,118.76,2021/06/01 13:58:42
Wahkiakum County,12/27/2020,0,3,3,0.43,0,0,1,2,0,0,0,10,237.53,2021/06/01 13:58:42
Wahkiakum County,1/3/2021,0,7,7,1,0,1,3,1,2,0,0,13,308.79,2021/06/01 13:58:42
Wahkiakum County,1/10/2021,0,6,6,0.86,2,0,1,3,0,0,0,8,190.02,2021/06/01 13:58:42
Wahkiakum County,1/17/2021,0,2,2,0.29,0,0,1,0,1,0,0,8,190.02,2021/06/01 13:58:42
Wahkiakum County,1/24/2021,1,5,6,0.86,2,1,1,1,0,1,0,6,142.52,2021/06/01 13:58:42
Wahkiakum County,2/7/2021,0,6,6,0.86,0,2,3,0,1,0,0,17,403.8,2021/06/01 13:58:42
Wahkiakum County,2/14/2021,0,11,11,1.57,6,0,2,2,0,1,0,18,427.55,2021/06/01 13:58:42
Wahkiakum County,2/21/2021,2,5,7,1,2,2,1,0,2,0,0,12,285.04,2021/06/01 13:58:42
Wahkiakum County,2/28/2021,0,5,5,0.71,3,1,1,0,0,0,0,5,118.76,2021/06/01 13:58:42
Wahkiakum County,3/21/2021,1,0,1,0.14,0,0,0,1,0,0,0,1,23.75,2021/06/01 13:58:42
Wahkiakum County,4/4/2021,0,2,2,0.29,0,2,0,0,0,0,0,5,118.76,2021/06/01 13:58:42
Wahkiakum County,4/11/2021,0,3,3,0.43,1,1,0,1,0,0,0,3,71.26,2021/06/01 13:58:42
Wahkiakum County,4/25/2021,0,1,1,0.14,0,0,0,0,0,1,0,2,47.51,2021/06/01 13:58:42
Wahkiakum County,5/2/2021,0,1,1,0.14,0,1,0,0,0,0,0,8,190.02,2021/06/01 13:58:42
Wahkiakum County,5/9/2021,3,4,7,1,3,3,1,0,0,0,0,20,475.06,2021/06/01 13:58:42
Wahkiakum County,5/16/2021,2,11,13,1.86,4,5,1,2,0,1,0,18,427.55,2021/06/01 13:58:42
Wahkiakum County,5/23/2021,0,5,5,0.71,0,1,3,1,0,0,0,0,0,2021/06/01 13:58:42
Walla Walla County,3/15/2020,0,2,2,0.29,0,1,1,0,0,0,0,7,11.19,2021/06/01 13:58:42
Walla Walla County,3/22/2020,0,5,5,0.71,0,1,1,1,2,0,0,13,20.77,2021/06/01 13:58:42
Walla Walla County,3/29/2020,0,8,8,1.14,1,0,4,2,1,0,0,18,28.76,2021/06/01 13:58:42
Walla Walla County,4/5/2020,0,10,10,1.43,0,6,1,2,1,0,0,22,35.16,2021/06/01 13:58:42
Walla Walla County,4/12/2020,0,12,12,1.71,1,3,5,2,1,0,0,45,71.91,2021/06/01 13:58:42
Walla Walla County,4/19/2020,0,33,33,4.71,3,4,7,12,6,1,0,53,84.69,2021/06/01 13:58:42
Walla Walla County,4/26/2020,0,20,20,2.86,2,10,6,2,0,0,0,34,54.33,2021/06/01 13:58:42
Walla Walla County,5/3/2020,0,14,14,2,0,5,4,0,0,5,0,16,25.57,2021/06/01 13:58:42
Walla Walla County,5/10/2020,0,2,2,0.29,0,2,0,0,0,0,0,5,7.99,2021/06/01 13:58:42
Walla Walla County,5/17/2020,0,3,3,0.43,0,0,2,1,0,0,0,7,11.19,2021/06/01 13:58:42
Walla Walla County,5/24/2020,0,4,4,0.57,3,1,0,0,0,0,0,10,15.98,2021/06/01 13:58:42
Walla Walla County,5/31/2020,0,6,6,0.86,0,0,2,4,0,0,0,14,22.37,2021/06/01 13:58:42
Walla Walla County,6/7/2020,0,8,8,1.14,1,0,4,2,1,0,0,30,47.94,2021/06/01 13:58:42
Walla Walla County,6/14/2020,0,22,22,3.14,2,5,11,4,0,0,0,51,81.5,2021/06/01 13:58:42
Walla Walla County,6/21/2020,0,29,29,4.14,3,10,7,6,2,1,0,53,84.69,2021/06/01 13:58:42
Walla Walla County,6/28/2020,0,24,24,3.43,2,12,5,1,4,0,0,78,124.64,2021/06/01 13:58:42
Walla Walla County,7/5/2020,0,54,54,7.71,3,24,15,10,1,1,0,109,174.18,2021/06/01 13:58:42
Walla Walla County,7/12/2020,0,55,55,7.86,10,15,16,11,3,0,0,131,209.33,2021/06/01 13:58:42
Walla Walla County,7/19/2020,0,76,76,10.86,15,22,17,13,6,3,0,177,282.84,2021/06/01 13:58:42
Walla Walla County,7/26/2020,0,101,101,14.43,11,28,30,25,3,4,0,177,282.84,2021/06/01 13:58:42
Walla Walla County,8/2/2020,0,76,76,10.86,13,19,20,14,6,4,0,169,270.05,2021/06/01 13:58:42
Walla Walla County,8/9/2020,0,93,93,13.29,6,21,29,29,3,5,0,162,258.87,2021/06/01 13:58:42
Walla Walla County,8/16/2020,0,69,69,9.86,8,21,16,16,7,1,0,113,180.57,2021/06/01 13:58:42
Walla Walla County,8/23/2020,1,43,44,6.29,7,13,13,10,1,0,0,80,127.84,2021/06/01 13:58:42
Walla Walla County,8/30/2020,1,35,36,5.14,6,10,9,9,0,2,0,66,105.47,2021/06/01 13:58:42
Walla Walla County,9/6/2020,0,30,30,4.29,1,9,8,8,4,0,0,68,108.66,2021/06/01 13:58:42
Walla Walla County,9/13/2020,2,36,38,5.43,7,10,10,6,3,2,0,79,126.24,2021/06/01 13:58:42
Walla Walla County,9/20/2020,1,40,41,5.86,8,13,12,6,1,1,0,68,108.66,2021/06/01 13:58:42
Walla Walla County,9/27/2020,0,27,27,3.86,5,9,6,5,2,0,0,49,78.3,2021/06/01 13:58:42
Walla Walla County,10/4/2020,0,22,22,3.14,4,8,3,5,2,0,0,76,121.44,2021/06/01 13:58:42
Walla Walla County,10/11/2020,0,54,54,7.71,6,22,9,12,5,0,0,187,298.82,2021/06/01 13:58:42
Walla Walla County,10/18/2020,1,132,133,19,18,37,28,23,16,11,0,301,480.98,2021/06/01 13:58:42
Walla Walla County,10/25/2020,2,166,168,24,19,61,31,18,11,28,0,428,683.92,2021/06/01 13:58:42
Walla Walla County,11/1/2020,2,258,260,37.14,39,84,50,32,35,20,0,548,875.68,2021/06/01 13:58:42
Walla Walla County,11/8/2020,0,288,288,41.14,39,93,70,57,16,13,0,564,901.25,2021/06/01 13:58:42
Walla Walla County,11/15/2020,0,276,276,39.43,36,95,70,49,22,4,0,476,760.63,2021/06/01 13:58:42
Walla Walla County,11/22/2020,2,198,200,28.57,21,67,42,43,21,6,0,414,661.55,2021/06/01 13:58:42
Walla Walla County,11/29/2020,3,211,214,30.57,36,62,56,30,21,9,0,474,757.43,2021/06/01 13:58:42
Walla Walla County,12/6/2020,1,259,260,37.14,21,88,66,55,24,6,0,758,1211.25,2021/06/01 13:58:42
Walla Walla County,12/13/2020,9,489,498,71.14,31,171,144,103,41,8,0,763,1219.24,2021/06/01 13:58:42
Walla Walla County,12/20/2020,3,262,265,37.86,27,104,72,37,18,7,0,510,814.96,2021/06/01 13:58:42
Walla Walla County,12/27/2020,6,239,245,35,34,80,70,40,17,4,0,521,832.53,2021/06/01 13:58:42
Walla Walla County,1/3/2021,5,271,276,39.43,40,103,78,33,18,4,0,460,735.06,2021/06/01 13:58:42
Walla Walla County,1/10/2021,5,179,184,26.29,40,57,48,31,7,1,0,296,472.99,2021/06/01 13:58:42
Walla Walla County,1/17/2021,5,107,112,16,20,32,26,17,8,9,0,227,362.74,2021/06/01 13:58:42
Walla Walla County,1/24/2021,7,108,115,16.43,18,25,30,21,14,7,0,201,321.19,2021/06/01 13:58:42
Walla Walla County,1/31/2021,3,83,86,12.29,15,31,15,13,7,5,0,164,262.06,2021/06/01 13:58:42
Walla Walla County,2/7/2021,2,76,78,11.14,30,17,15,9,4,3,0,128,204.54,2021/06/01 13:58:42
Walla Walla County,2/14/2021,0,50,50,7.14,10,18,9,7,5,1,0,80,127.84,2021/06/01 13:58:42
Walla Walla County,2/21/2021,0,30,30,4.29,9,6,5,4,5,1,0,47,75.1,2021/06/01 13:58:42
Walla Walla County,2/28/2021,3,14,17,2.43,2,4,6,1,4,0,0,26,41.55,2021/06/01 13:58:42
Walla Walla County,3/7/2021,0,9,9,1.29,2,0,2,3,1,1,0,20,31.96,2021/06/01 13:58:42
Walla Walla County,3/14/2021,1,10,11,1.57,1,5,1,2,1,0,1,29,46.34,2021/06/01 13:58:42
Walla Walla County,3/21/2021,1,17,18,2.57,9,6,2,1,0,0,0,51,81.5,2021/06/01 13:58:42
Walla Walla County,3/28/2021,1,32,33,4.71,16,1,6,9,1,0,0,65,103.87,2021/06/01 13:58:42
Walla Walla County,4/4/2021,7,25,32,4.57,10,8,4,7,2,1,0,63,100.67,2021/06/01 13:58:42
Walla Walla County,4/11/2021,10,21,31,4.43,9,6,9,3,2,2,0,92,147.01,2021/06/01 13:58:42
Walla Walla County,4/18/2021,12,49,61,8.71,14,19,14,11,3,0,0,112,178.97,2021/06/01 13:58:42
Walla Walla County,4/25/2021,4,47,51,7.29,16,15,8,8,3,1,0,77,123.04,2021/06/01 13:58:42
Walla Walla County,5/2/2021,3,23,26,3.71,6,5,7,6,2,0,0,63,100.67,2021/06/01 13:58:42
Walla Walla County,5/9/2021,4,33,37,5.29,8,11,7,6,2,3,0,70,111.86,2021/06/01 13:58:42
Walla Walla County,5/16/2021,3,30,33,4.71,12,10,9,2,0,0,0,70,111.86,2021/06/01 13:58:42
Walla Walla County,5/23/2021,14,23,37,5.29,11,9,7,7,3,0,0,0,0,2021/06/01 13:58:42
Whatcom County,3/1/2020,0,1,1,0.14,0,0,0,0,1,0,0,10,4.39,2021/06/01 13:58:42
Whatcom County,3/8/2020,0,9,9,1.29,1,1,3,3,1,0,0,78,34.21,2021/06/01 13:58:42
Whatcom County,3/15/2020,0,69,69,9.86,0,9,10,16,9,25,0,128,56.14,2021/06/01 13:58:42
Whatcom County,3/22/2020,0,59,59,8.43,1,16,14,14,4,10,0,152,66.67,2021/06/01 13:58:42
Whatcom County,3/29/2020,0,93,93,13.29,4,15,21,14,15,24,0,125,54.82,2021/06/01 13:58:42
Whatcom County,4/5/2020,0,32,32,4.57,1,7,7,5,9,3,0,47,20.61,2021/06/01 13:58:42
Whatcom County,4/12/2020,0,15,15,2.14,0,5,1,2,2,5,0,25,10.96,2021/06/01 13:58:42
Whatcom County,4/19/2020,0,10,10,1.43,0,5,1,2,2,0,0,42,18.42,2021/06/01 13:58:42
Whatcom County,4/26/2020,0,32,32,4.57,10,9,7,3,1,2,0,52,22.81,2021/06/01 13:58:42
Whatcom County,5/3/2020,0,20,20,2.86,4,5,1,3,2,5,0,40,17.54,2021/06/01 13:58:42
Whatcom County,5/10/2020,0,20,20,2.86,3,10,5,1,1,0,0,39,17.11,2021/06/01 13:58:42
Whatcom County,5/17/2020,0,19,19,2.71,5,8,3,1,1,1,0,42,18.42,2021/06/01 13:58:42
Whatcom County,5/24/2020,0,23,23,3.29,8,6,6,3,0,0,0,37,16.23,2021/06/01 13:58:42
Whatcom County,5/31/2020,0,14,14,2,3,7,3,1,0,0,0,57,25,2021/06/01 13:58:42
Whatcom County,6/7/2020,0,43,43,6.14,11,22,4,3,2,1,0,105,46.05,2021/06/01 13:58:42
Whatcom County,6/14/2020,0,62,62,8.86,16,21,13,5,4,3,0,169,74.12,2021/06/01 13:58:42
Whatcom County,6/21/2020,1,106,107,15.29,28,24,19,25,10,1,0,157,68.86,2021/06/01 13:58:42
Whatcom County,6/28/2020,0,50,50,7.14,10,20,13,4,3,0,0,101,44.3,2021/06/01 13:58:42
Whatcom County,7/5/2020,0,51,51,7.29,8,14,13,13,2,1,0,126,55.26,2021/06/01 13:58:42
Whatcom County,7/12/2020,2,73,75,10.71,16,27,17,11,3,1,0,144,63.16,2021/06/01 13:58:42
Whatcom County,7/19/2020,2,67,69,9.86,16,20,16,12,4,1,0,141,61.84,2021/06/01 13:58:42
Whatcom County,7/26/2020,0,72,72,10.29,17,23,13,11,6,2,0,126,55.26,2021/06/01 13:58:42
Whatcom County,8/2/2020,0,54,54,7.71,22,16,4,9,2,1,0,97,42.54,2021/06/01 13:58:42
Whatcom County,8/9/2020,0,43,43,6.14,13,11,8,8,3,0,0,68,29.82,2021/06/01 13:58:42
Whatcom County,8/16/2020,0,25,25,3.57,3,13,4,3,1,1,0,70,30.7,2021/06/01 13:58:42
Whatcom County,8/23/2020,0,45,45,6.43,9,16,8,8,4,0,0,89,39.04,2021/06/01 13:58:42
Whatcom County,8/30/2020,0,44,44,6.29,8,15,13,8,0,0,0,106,46.49,2021/06/01 13:58:42
Whatcom County,9/6/2020,0,62,62,8.86,12,19,18,6,7,0,0,142,62.28,2021/06/01 13:58:42
Whatcom County,9/13/2020,0,80,80,11.43,8,27,14,9,11,11,0,151,66.23,2021/06/01 13:58:42
Whatcom County,9/20/2020,0,71,71,10.14,18,15,15,10,7,6,0,121,53.07,2021/06/01 13:58:42
Whatcom County,9/27/2020,0,50,50,7.14,6,12,16,6,5,5,0,117,51.32,2021/06/01 13:58:42
Whatcom County,10/4/2020,0,67,67,9.57,14,18,16,9,8,2,0,116,50.88,2021/06/01 13:58:42
Whatcom County,10/11/2020,1,48,49,7,10,19,8,2,9,1,0,108,47.37,2021/06/01 13:58:42
Whatcom County,10/18/2020,0,59,59,8.43,15,13,14,8,9,0,0,114,50,2021/06/01 13:58:42
Whatcom County,10/25/2020,0,55,55,7.86,10,20,14,5,3,3,0,159,69.74,2021/06/01 13:58:42
Whatcom County,11/1/2020,0,104,104,14.86,14,31,29,19,11,0,0,316,138.6,2021/06/01 13:58:42
Whatcom County,11/8/2020,2,210,212,30.29,37,66,62,36,10,1,0,513,225,2021/06/01 13:58:42
Whatcom County,11/15/2020,1,300,301,43,56,117,63,43,17,5,0,532,233.33,2021/06/01 13:58:42
Whatcom County,11/22/2020,1,230,231,33,52,65,51,34,23,6,0,499,218.86,2021/06/01 13:58:42
Whatcom County,11/29/2020,1,267,268,38.29,56,69,75,39,23,6,0,489,214.47,2021/06/01 13:58:42
Whatcom County,12/6/2020,2,219,221,31.57,59,79,45,24,11,3,0,439,192.54,2021/06/01 13:58:42
Whatcom County,12/13/2020,0,218,218,31.14,44,67,43,37,23,4,0,367,160.96,2021/06/01 13:58:42
Whatcom County,12/20/2020,0,149,149,21.29,21,58,36,24,8,2,0,519,227.63,2021/06/01 13:58:42
Whatcom County,12/27/2020,2,368,370,52.86,84,100,85,66,18,17,0,1002,439.47,2021/06/01 13:58:42
Whatcom County,1/3/2021,3,629,632,90.29,174,152,118,106,68,14,0,1190,521.93,2021/06/01 13:58:42
Whatcom County,1/10/2021,4,554,558,79.71,134,155,100,101,55,13,0,925,405.7,2021/06/01 13:58:42
Whatcom County,1/17/2021,2,365,367,52.43,70,113,66,70,36,12,0,754,330.7,2021/06/01 13:58:42
Whatcom County,1/24/2021,15,372,387,55.29,82,123,83,59,27,13,0,761,333.77,2021/06/01 13:58:42
Whatcom County,1/31/2021,30,344,374,53.43,120,84,72,73,17,8,0,607,266.23,2021/06/01 13:58:42
Whatcom County,2/7/2021,26,207,233,33.29,66,56,55,39,11,6,0,538,235.96,2021/06/01 13:58:42
Whatcom County,2/14/2021,34,271,305,43.57,87,68,48,60,31,11,0,530,232.46,2021/06/01 13:58:42
Whatcom County,2/21/2021,21,204,225,32.14,62,65,43,37,14,4,0,427,187.28,2021/06/01 13:58:42
Whatcom County,2/28/2021,13,189,202,28.86,51,57,48,31,9,6,0,386,169.3,2021/06/01 13:58:42
Whatcom County,3/7/2021,18,166,184,26.29,49,50,43,33,7,2,0,319,139.91,2021/06/01 13:58:42
Whatcom County,3/14/2021,25,110,135,19.29,43,38,20,20,10,4,0,314,137.72,2021/06/01 13:58:42
Whatcom County,3/21/2021,23,156,179,25.57,73,36,29,31,6,4,0,344,150.88,2021/06/01 13:58:42
Whatcom County,3/28/2021,17,148,165,23.57,39,63,42,17,3,1,0,337,147.81,2021/06/01 13:58:42
Whatcom County,4/4/2021,25,147,172,24.57,36,76,30,25,3,2,0,373,163.6,2021/06/01 13:58:42
Whatcom County,4/11/2021,14,187,201,28.71,53,66,36,36,7,3,0,439,192.54,2021/06/01 13:58:42
Whatcom County,4/18/2021,16,222,238,34,40,74,53,43,22,6,0,482,211.4,2021/06/01 13:58:42
Whatcom County,4/25/2021,8,236,244,34.86,58,67,56,46,9,8,0,544,238.6,2021/06/01 13:58:42
Whatcom County,5/2/2021,21,279,300,42.86,86,79,73,42,13,7,0,517,226.75,2021/06/01 13:58:42
Whatcom County,5/9/2021,12,205,217,31,64,55,48,32,15,3,0,445,195.18,2021/06/01 13:58:42
Whatcom County,5/16/2021,18,210,228,32.57,81,55,47,32,10,3,0,418,183.33,2021/06/01 13:58:42
Whatcom County,5/23/2021,19,171,190,27.14,52,59,38,26,11,4,0,0,0,2021/06/01 13:58:42
Whitman County,3/15/2020,0,3,3,0.43,0,2,0,0,1,0,0,8,15.85,2021/06/01 13:58:42
Whitman County,3/22/2020,0,5,5,0.71,1,0,0,4,0,0,0,9,17.83,2021/06/01 13:58:42
Whitman County,3/29/2020,0,4,4,0.57,0,2,1,1,0,0,0,4,7.92,2021/06/01 13:58:42
Whitman County,4/12/2020,0,2,2,0.29,0,2,0,0,0,0,0,3,5.94,2021/06/01 13:58:42
Whitman County,4/19/2020,0,1,1,0.14,0,1,0,0,0,0,0,1,1.98,2021/06/01 13:58:42
Whitman County,5/3/2020,0,1,1,0.14,0,0,0,0,0,1,0,3,5.94,2021/06/01 13:58:42
Whitman County,5/10/2020,0,2,2,0.29,0,2,0,0,0,0,0,3,5.94,2021/06/01 13:58:42
Whitman County,5/17/2020,0,1,1,0.14,0,1,0,0,0,0,0,2,3.96,2021/06/01 13:58:42
Whitman County,5/24/2020,0,1,1,0.14,0,1,0,0,0,0,0,8,15.85,2021/06/01 13:58:42
Whitman County,5/31/2020,0,7,7,1,2,1,2,0,2,0,0,9,17.83,2021/06/01 13:58:42
Whitman County,6/7/2020,0,2,2,0.29,1,1,0,0,0,0,0,6,11.89,2021/06/01 13:58:42
Whitman County,6/14/2020,0,4,4,0.57,0,1,2,1,0,0,0,9,17.83,2021/06/01 13:58:42
Whitman County,6/21/2020,0,5,5,0.71,0,2,1,1,1,0,0,15,29.71,2021/06/01 13:58:42
Whitman County,6/28/2020,0,10,10,1.43,0,6,1,2,1,0,0,17,33.68,2021/06/01 13:58:42
Whitman County,7/5/2020,0,7,7,1,2,3,2,0,0,0,0,24,47.54,2021/06/01 13:58:42
Whitman County,7/12/2020,0,17,17,2.43,2,9,2,2,1,1,0,33,65.37,2021/06/01 13:58:42
Whitman County,7/19/2020,0,16,16,2.29,1,4,1,8,2,0,0,28,55.47,2021/06/01 13:58:42
Whitman County,7/26/2020,0,12,12,1.71,2,3,1,4,2,0,0,43,85.18,2021/06/01 13:58:42
Whitman County,8/2/2020,0,31,31,4.43,8,14,5,3,1,0,0,41,81.22,2021/06/01 13:58:42
Whitman County,8/9/2020,0,10,10,1.43,3,4,1,1,1,0,0,145,287.24,2021/06/01 13:58:42
Whitman County,8/16/2020,0,135,135,19.29,29,105,1,0,0,0,0,462,915.21,2021/06/01 13:58:42
Whitman County,8/23/2020,0,327,327,46.71,108,216,1,1,1,0,0,632,1251.98,2021/06/01 13:58:42
Whitman County,8/30/2020,0,305,305,43.57,97,203,3,2,0,0,0,469,929.08,2021/06/01 13:58:42
Whitman County,9/6/2020,0,164,164,23.43,49,106,5,2,1,1,0,275,544.77,2021/06/01 13:58:42
Whitman County,9/13/2020,0,111,111,15.86,44,62,3,0,2,0,0,252,499.21,2021/06/01 13:58:42
Whitman County,9/20/2020,0,141,141,20.14,59,77,2,1,1,0,1,231,457.61,2021/06/01 13:58:42
Whitman County,9/27/2020,0,90,90,12.86,33,43,4,3,4,3,0,232,459.59,2021/06/01 13:58:42
Whitman County,10/4/2020,0,142,142,20.29,35,58,10,11,15,13,0,277,548.73,2021/06/01 13:58:42
Whitman County,10/11/2020,0,135,135,19.29,37,45,12,17,14,10,0,238,471.47,2021/06/01 13:58:42
Whitman County,10/18/2020,0,103,103,14.71,21,35,13,13,7,14,0,163,322.9,2021/06/01 13:58:42
Whitman County,10/25/2020,0,60,60,8.57,9,16,8,10,12,5,0,161,318.94,2021/06/01 13:58:42
Whitman County,11/1/2020,2,99,101,14.43,16,49,19,8,7,2,0,243,481.38,2021/06/01 13:58:42
Whitman County,11/8/2020,0,142,142,20.29,23,70,25,15,4,5,0,334,661.65,2021/06/01 13:58:42
Whitman County,11/15/2020,0,192,192,27.43,39,98,30,12,11,2,0,283,560.62,2021/06/01 13:58:42
Whitman County,11/22/2020,0,91,91,13,16,42,12,15,5,1,0,213,421.95,2021/06/01 13:58:42
Whitman County,11/29/2020,0,122,122,17.43,19,56,22,15,6,4,0,197,390.25,2021/06/01 13:58:42
Whitman County,12/6/2020,0,75,75,10.71,7,31,14,7,8,8,0,186,368.46,2021/06/01 13:58:42
Whitman County,12/13/2020,2,109,111,15.86,15,46,17,17,13,3,0,193,382.33,2021/06/01 13:58:42
Whitman County,12/20/2020,4,78,82,11.71,5,22,8,6,14,27,0,169,334.79,2021/06/01 13:58:42
Whitman County,12/27/2020,1,86,87,12.43,13,28,12,21,6,7,0,194,384.31,2021/06/01 13:58:42
Whitman County,1/3/2021,1,106,107,15.29,16,45,17,16,6,7,0,189,374.41,2021/06/01 13:58:42
Whitman County,1/10/2021,0,82,82,11.71,17,26,10,11,14,3,1,167,330.82,2021/06/01 13:58:42
Whitman County,1/17/2021,0,85,85,12.14,14,47,8,9,5,2,0,149,295.17,2021/06/01 13:58:42
Whitman County,1/24/2021,0,64,64,9.14,15,20,14,9,5,1,0,110,217.91,2021/06/01 13:58:42
Whitman County,1/31/2021,0,46,46,6.57,17,11,10,6,2,0,0,70,138.67,2021/06/01 13:58:42
Whitman County,2/7/2021,0,24,24,3.43,4,11,2,7,0,0,0,67,132.73,2021/06/01 13:58:42
Whitman County,2/14/2021,0,43,43,6.14,20,8,7,7,0,0,1,130,257.53,2021/06/01 13:58:42
Whitman County,2/21/2021,0,87,87,12.43,37,30,10,5,4,1,0,187,370.44,2021/06/01 13:58:42
Whitman County,2/28/2021,2,98,100,14.29,47,42,6,5,0,0,0,249,493.26,2021/06/01 13:58:42
Whitman County,3/7/2021,2,147,149,21.29,46,82,10,10,1,0,0,225,445.72,2021/06/01 13:58:42
Whitman County,3/14/2021,0,76,76,10.86,21,43,7,3,2,0,0,194,384.31,2021/06/01 13:58:42
Whitman County,3/21/2021,2,116,118,16.86,50,66,2,0,0,0,0,214,423.93,2021/06/01 13:58:42
Whitman County,3/28/2021,1,95,96,13.71,36,56,2,2,0,0,0,160,316.96,2021/06/01 13:58:42
Whitman County,4/4/2021,9,55,64,9.14,13,30,9,7,5,0,0,139,275.36,2021/06/01 13:58:42
Whitman County,4/11/2021,0,75,75,10.71,26,20,15,9,5,0,0,135,267.43,2021/06/01 13:58:42
Whitman County,4/18/2021,1,59,60,8.57,25,18,8,7,1,1,0,115,227.81,2021/06/01 13:58:42
Whitman County,4/25/2021,1,54,55,7.86,13,23,8,7,4,0,0,93,184.23,2021/06/01 13:58:42
Whitman County,5/2/2021,1,37,38,5.43,9,14,3,10,2,0,0,58,114.9,2021/06/01 13:58:42
Whitman County,5/9/2021,0,20,20,2.86,5,7,4,3,1,0,0,36,71.32,2021/06/01 13:58:42
Whitman County,5/16/2021,0,16,16,2.29,3,5,3,2,1,2,0,22,43.58,2021/06/01 13:58:42
Whitman County,5/23/2021,0,6,6,0.86,2,3,1,0,0,0,0,0,0,2021/06/01 13:58:42
Yakima County,3/8/2020,0,8,8,1.14,0,1,1,1,4,1,0,45,17.43,2021/06/01 13:58:42
Yakima County,3/15/2020,0,37,37,5.29,0,11,11,11,3,1,0,188,72.81,2021/06/01 13:58:42
Yakima County,3/22/2020,0,151,151,21.57,2,30,41,32,28,17,1,338,130.91,2021/06/01 13:58:42
Yakima County,3/29/2020,0,187,187,26.71,10,28,35,46,43,25,0,408,158.02,2021/06/01 13:58:42
Yakima County,4/5/2020,0,221,221,31.57,12,44,52,64,34,15,0,461,178.54,2021/06/01 13:58:42
Yakima County,4/12/2020,0,240,240,34.29,27,69,62,51,18,13,0,499,193.26,2021/06/01 13:58:42
Yakima County,4/19/2020,0,259,259,37,15,80,64,57,27,16,0,626,242.45,2021/06/01 13:58:42
Yakima County,4/26/2020,0,367,367,52.43,38,87,96,76,37,33,0,866,335.4,2021/06/01 13:58:42
Yakima County,5/3/2020,0,499,499,71.29,51,155,127,103,36,27,0,1094,423.7,2021/06/01 13:58:42
Yakima County,5/10/2020,0,595,595,85,68,194,163,115,35,20,0,1263,489.16,2021/06/01 13:58:42
Yakima County,5/17/2020,0,668,668,95.43,83,227,166,129,53,10,0,1390,538.34,2021/06/01 13:58:42
Yakima County,5/24/2020,0,722,722,103.14,75,261,166,147,63,10,0,1703,659.57,2021/06/01 13:58:42
Yakima County,5/31/2020,0,981,981,140.14,131,357,242,178,62,11,0,1924,745.16,2021/06/01 13:58:42
Yakima County,6/7/2020,0,943,943,134.71,144,289,229,172,66,43,0,1789,692.87,2021/06/01 13:58:42
Yakima County,6/14/2020,1,845,846,120.86,137,289,195,146,54,25,0,1634,632.84,2021/06/01 13:58:42
Yakima County,6/21/2020,0,788,788,112.57,131,253,208,106,47,43,0,1447,560.42,2021/06/01 13:58:42
Yakima County,6/28/2020,0,659,659,94.14,106,209,154,118,40,32,0,1330,515.1,2021/06/01 13:58:42
Yakima County,7/5/2020,2,669,671,95.86,124,192,175,122,45,13,0,1183,458.17,2021/06/01 13:58:42
Yakima County,7/12/2020,0,512,512,73.14,84,178,127,84,31,8,0,970,375.68,2021/06/01 13:58:42
Yakima County,7/19/2020,14,444,458,65.43,92,145,113,73,23,12,0,823,318.75,2021/06/01 13:58:42
Yakima County,7/26/2020,22,343,365,52.14,52,119,88,67,26,11,2,696,269.56,2021/06/01 13:58:42
Yakima County,8/2/2020,27,304,331,47.29,60,111,69,53,17,21,0,597,231.22,2021/06/01 13:58:42
Yakima County,8/9/2020,15,251,266,38,42,91,58,45,18,12,0,461,178.54,2021/06/01 13:58:42
Yakima County,8/16/2020,29,166,195,27.86,30,67,51,24,14,9,0,359,139.04,2021/06/01 13:58:42
